MCE_Version	ICD_Version	MCE_Section	MCE_Subsection	MCE_Edit_Type	ICD_Code_Type	ICD_Code	ICD_Desc
31	9	4	A	Newborn_Only	D	76515	Preterm NEC 1250-1499g
31	9	4	A	Newborn_Only	D	76516	Preterm NEC 1500-1749g
31	9	4	A	Newborn_Only	D	76517	Preterm NEC 1750-1999g
31	9	4	A	Newborn_Only	D	76518	Preterm NEC 2000-2499g
31	9	4	A	Newborn_Only	D	76519	Preterm NEC 2500+g
31	9	4	A	Newborn_Only	D	76520	Weeks of gestation NOS
31	9	4	A	Newborn_Only	D	76521	<24 comp wks gestation
31	9	4	A	Newborn_Only	D	76522	24 comp weeks gestation
31	9	4	A	Newborn_Only	D	76523	25-26 comp wks gestation
31	9	4	A	Newborn_Only	D	76524	27-28 comp wks gestation
31	9	4	A	Newborn_Only	D	76525	29-30 comp wks gestation
31	9	4	A	Newborn_Only	D	76526	31-32 comp wks gestation
31	9	4	A	Newborn_Only	D	76527	33-34 comp wks gestation
31	9	4	A	Newborn_Only	D	76528	35-36 comp wks gestation
31	9	4	A	Newborn_Only	D	76529	37+ comp wks gestation
31	9	4	A	Newborn_Only	D	7660	Exceptionally large baby
31	9	4	A	Newborn_Only	D	7661	Heavy-for-date infan NEC
31	9	4	A	Newborn_Only	D	76621	Post-term infant
31	9	4	A	Newborn_Only	D	76622	Prolong gestation-infant
31	9	4	A	Newborn_Only	D	7670	Cerebral hem at birth
31	9	4	A	Newborn_Only	D	76711	Epicranial subapo hemorr
31	9	4	A	Newborn_Only	D	76719	Injuries to scalp NEC
31	9	4	A	Newborn_Only	D	7672	Clavicle fx at birth
31	9	4	A	Newborn_Only	D	7673	Bone injury NEC at birth
31	9	4	A	Newborn_Only	D	7674	Spinal cord inj at birth
31	9	4	A	Newborn_Only	D	7675	Facial nerve inj-birth
31	9	4	A	Newborn_Only	D	7676	Brach plexus inj-birth
31	9	4	A	Newborn_Only	D	7677	Nerve inj NEC at birth
31	9	4	A	Newborn_Only	D	7678	Birth trauma NEC
31	9	4	A	Newborn_Only	D	7679	Birth trauma NOS
31	9	4	A	Newborn_Only	D	7680	Fetal death-anoxia NOS
31	9	4	A	Newborn_Only	D	7681	Fet death-anoxia dur lab
31	9	4	A	Newborn_Only	D	7682	Fet distress befor labor
31	9	4	A	Newborn_Only	D	7683	Fetal distrs dur lab/del
31	9	4	A	Newborn_Only	D	7684	Fetal distress NOS
31	9	4	A	Newborn_Only	D	7685	Severe birth asphyxia
31	9	4	A	Newborn_Only	D	7686	Mild/mod birth asphyxia
31	9	4	A	Newborn_Only	D	76870	Hypoxc-ischem enceph NOS
31	9	4	A	Newborn_Only	D	76871	Mild hypox-ischem enceph
31	9	4	A	Newborn_Only	D	76872	Mod hypox-ischem enceph
31	9	4	A	Newborn_Only	D	76873	Sev hypox-ischem enceph
31	9	4	A	Newborn_Only	D	7689	Birth asphyxia NOS
31	9	4	A	Newborn_Only	D	769	Respiratory distress syn
31	9	4	A	Newborn_Only	D	7700	Congenital pneumonia
31	9	4	A	Newborn_Only	D	77010	Fetal & newborn asp NOS
31	9	4	A	Newborn_Only	D	77011	Meconium asp wo resp sym
31	9	4	A	Newborn_Only	D	77012	Meconium asp w resp symp
31	9	4	A	Newborn_Only	D	77013	Amniotc asp w/o resp sym
31	9	4	A	Newborn_Only	D	77014	Amniotic asp w resp sym
31	9	4	A	Newborn_Only	D	77015	Blood asp w/o resp sympt
31	9	4	A	Newborn_Only	D	77016	Blood asp w resp sympt
31	9	4	A	Newborn_Only	D	77017	NB asp w/o resp symp NEC
31	9	4	A	Newborn_Only	D	77018	NB asp w resp symp NEC
31	9	4	A	Newborn_Only	D	7702	NB interstit emphysema
31	9	4	A	Newborn_Only	D	7703	NB pulmonary hemorrhage
31	9	4	A	Newborn_Only	D	7704	Primary atelectasis
31	9	4	A	Newborn_Only	D	7705	NB atelectasis NEC/NOS
31	9	4	A	Newborn_Only	D	7706	NB transitory tachypnea
31	9	4	A	Newborn_Only	D	77081	Primary apnea of newborn
31	9	4	A	Newborn_Only	D	77082	Other apnea of newborn
31	9	4	A	Newborn_Only	D	77083	Cyanotic attack, newborn
31	9	4	A	Newborn_Only	D	77084	Resp failure of newborn
31	9	4	A	Newborn_Only	D	77085	Stomch cont asp w/o resp
31	9	4	A	Newborn_Only	D	77086	Stomach cont asp w resp
31	9	4	A	Newborn_Only	D	77087	NB respiratory arrest
31	9	4	A	Newborn_Only	D	77088	NB hypoxia
31	9	4	A	Newborn_Only	D	77089	Resp prob after brth NEC
31	9	4	A	Newborn_Only	D	7709	NB respiratory cond NOS
31	9	4	A	Newborn_Only	D	7710	Congenital rubella
31	9	4	A	Newborn_Only	D	7711	Cong cytomegalovirus inf
31	9	4	A	Newborn_Only	D	7712	Congenital infec NEC
31	9	4	A	Newborn_Only	D	7713	Tetanus neonatorum
31	9	4	A	Newborn_Only	D	7714	Omphalitis of newborn
31	9	4	A	Newborn_Only	D	7715	Neonatal infec mastitis
31	9	4	A	Newborn_Only	D	7716	Neonatal conjunctivitis
31	9	4	A	Newborn_Only	D	7717	Neonatal candida infect
31	9	4	A	Newborn_Only	D	77181	NB septicemia [sepsis]
31	9	4	A	Newborn_Only	D	77182	NB urinary tract infectn
31	9	4	A	Newborn_Only	D	77183	Bacteremia of newborn
31	9	4	A	Newborn_Only	D	77189	Perinatal infection NEC
31	9	4	A	Newborn_Only	D	7720	NB fetal blood loss NEC
31	9	4	A	Newborn_Only	D	77210	NB intraven hem NOS
31	9	4	A	Newborn_Only	D	77211	NB intraven hem,grade i
31	9	4	A	Newborn_Only	D	77212	NB intraven hem,grade ii
31	9	4	A	Newborn_Only	D	77213	NB intravn hem,grade iii
31	9	4	A	Newborn_Only	D	77214	NB intraven hem,grade iv
31	9	4	A	Newborn_Only	D	7722	NB subarachnoid hemorr
31	9	4	A	Newborn_Only	D	7723	Post-birth umbil hemorr
31	9	4	A	Newborn_Only	D	7724	NB GI hemorrhage
31	9	4	A	Newborn_Only	D	7725	NB adrenal hemorrhage
31	9	4	A	Newborn_Only	D	7726	NB cutaneous hemorrhage
31	9	4	A	Newborn_Only	D	7728	Neonatal hemorrhage NEC
31	9	4	A	Newborn_Only	D	7729	Neonatal hemorrhage NOS
31	9	4	A	Newborn_Only	D	7730	NB hemolyt dis:rh isoimm
31	9	4	A	Newborn_Only	D	7731	NB hemolyt dis-abo isoim
31	9	4	A	Newborn_Only	D	7732	NB hemolyt dis-isoim NEC
31	9	4	A	Newborn_Only	D	7733	Hydrops fetalis:isoimm
31	9	4	A	Newborn_Only	D	7734	NB kernicterus:isoimmun
31	9	4	A	Newborn_Only	D	7735	NB late anemia:isoimmun
31	9	4	A	Newborn_Only	D	7740	Perinat jaund-hered anem
31	9	4	A	Newborn_Only	D	7741	Perinat jaund:hemolysis
31	9	4	A	Newborn_Only	D	7742	Neonat jaund preterm del
31	9	4	A	Newborn_Only	D	77430	Delay conjugat jaund NOS
31	9	4	A	Newborn_Only	D	77431	Neonat jaund in oth dis
31	9	4	A	Newborn_Only	D	77439	Delay conjugat jaund NEC
31	9	4	A	Newborn_Only	D	7744	Fetal/neonatal hepatitis
31	9	4	A	Newborn_Only	D	7745	Perinatal jaundice NEC
31	9	4	A	Newborn_Only	D	7746	Fetal/neonatal jaund NOS
31	9	4	A	Newborn_Only	D	7747	NB kernicterus
31	9	4	A	Newborn_Only	D	7750	Infant diabet mother syn
31	9	4	A	Newborn_Only	D	7751	Neonat diabetes mellitus
31	9	4	A	Newborn_Only	D	7752	Neonat myasthenia gravis
31	9	4	A	Newborn_Only	D	7753	Neonatal thyrotoxicosis
31	9	4	A	Newborn_Only	D	7754	Hypocalcem/hypomagnes NB
31	9	4	A	Newborn_Only	D	7755	Neonatal dehydration
31	9	4	A	Newborn_Only	D	7756	Neonatal hypoglycemia
31	9	4	A	Newborn_Only	D	7757	Late metab acidosis NB
31	9	4	A	Newborn_Only	D	77581	NB acidosis NEC
31	9	4	A	Newborn_Only	D	77589	Neonat endo/met dis NEC
31	9	4	A	Newborn_Only	D	7759	Transient met dis NB NOS
31	9	4	A	Newborn_Only	D	7760	NB hemorrhagic disease
31	9	4	A	Newborn_Only	D	7761	Neonatal thrombocytopen
31	9	4	A	Newborn_Only	D	7762	Dissem intravasc coag NB
31	9	4	A	Newborn_Only	D	7763	Oth neonatal coag dis
31	9	4	A	Newborn_Only	D	7764	Polycythemia neonatorum
31	9	4	A	Newborn_Only	D	7765	Congenital anemia
31	9	4	A	Newborn_Only	D	7766	Anemia of prematurity
31	9	4	A	Newborn_Only	D	7767	Neonatal neutropenia
31	9	4	A	Newborn_Only	D	7768	Transient hemat dis NEC
31	9	4	A	Newborn_Only	D	7769	NB hematological dis NOS
31	9	4	A	Newborn_Only	D	7771	Meconium obstruction
31	9	4	A	Newborn_Only	D	7772	Intest obst-inspiss milk
31	9	4	A	Newborn_Only	D	7773	Swallowed blood syndrome
31	9	4	A	Newborn_Only	D	7774	Transitory ileus of NB
31	9	4	A	Newborn_Only	D	77750	Nec enterocoltis NB NOS
31	9	4	A	Newborn_Only	D	77751	Stg I nec enterocol NB
31	9	4	A	Newborn_Only	D	77752	Stg II nec enterocol NB
31	9	4	A	Newborn_Only	D	77753	Stg III nec enterocol NB
31	9	4	A	Newborn_Only	D	7776	Perinatal intest perfor
31	9	4	A	Newborn_Only	D	7778	Perinat GI sys dis NEC
31	9	4	A	Newborn_Only	D	7779	Perinat GI sys dis NOS
31	9	4	A	Newborn_Only	D	7780	Hydrops fetalis no isoim
31	9	4	A	Newborn_Only	D	7781	Sclerema neonatorum
31	9	4	A	Newborn_Only	D	7782	NB cold injury syndrome
31	9	4	A	Newborn_Only	D	7783	NB hypothermia NEC
31	9	4	A	Newborn_Only	D	7784	NB temp regulat dis NEC
31	9	4	A	Newborn_Only	D	7785	Edema of newborn NEC/NOS
31	9	4	A	Newborn_Only	D	7787	NB breast engorgement
31	9	4	A	Newborn_Only	D	7788	NB integument cond NEC
31	9	4	A	Newborn_Only	D	7789	NB integument cond NOS
31	9	4	A	Newborn_Only	D	7790	Convulsions in newborn
31	9	4	A	Newborn_Only	D	7791	NB cereb irrit NEC/NOS
31	9	4	A	Newborn_Only	D	7792	Cns dysfunction syn NB
31	9	4	A	Newborn_Only	D	77931	NB feeding problems
31	9	4	A	Newborn_Only	D	77932	NB bilious vomiting
31	9	4	A	Newborn_Only	D	77933	NB other vomiting
31	9	4	A	Newborn_Only	D	77934	NB failure to thrive
31	9	4	A	Newborn_Only	D	7794	NB drug reaction/intoxic
31	9	4	A	Newborn_Only	D	7795	NB drug withdrawal syndr
31	9	4	A	Newborn_Only	D	7796	Termination of pregnancy
31	9	4	A	Newborn_Only	D	77981	Neonatal bradycardia
31	9	4	A	Newborn_Only	D	77982	Neonatal tachycardia
31	9	4	A	Newborn_Only	D	77983	Delay separate umbl cord
31	9	4	A	Newborn_Only	D	77984	Meconium staining
31	9	4	A	Newborn_Only	D	77985	NB cardiac arrest
31	9	4	A	Newborn_Only	D	77989	Perinatal condition NEC
31	9	4	A	Newborn_Only	D	7799	Perinatal condition NOS
31	9	4	A	Newborn_Only	D	78092	Excess cry infant/baby
31	9	4	A	Newborn_Only	D	7966	Abnorm neonate screening
31	9	4	A	Newborn_Only	D	V2031	Health supvsn nb <8 days
31	9	4	A	Newborn_Only	D	V2032	Health supv nb 8-28 days
31	9	4	A	Newborn_Only	D	V290	NB obsrv suspct infect
31	9	4	A	Newborn_Only	D	V291	NB obsrv suspct neurlgcl
31	9	4	A	Newborn_Only	D	V292	Obsrv NB suspc resp cond
31	9	4	A	Newborn_Only	D	V293	NB obs genetc/metabl cnd
31	9	4	A	Newborn_Only	D	V298	NB obsrv oth suspct cond
31	9	4	A	Newborn_Only	D	V299	NB obsrv unsp suspct cnd
31	9	4	A	Newborn_Only	D	V3000	Single lb in-hosp w/o cs
31	9	4	A	Newborn_Only	D	V3001	Single lb in-hosp w cs
31	9	4	A	Newborn_Only	D	V301	Singl livebrn-before adm
31	9	4	A	Newborn_Only	D	V3100	Twin-mate lb-hosp w/o cs
31	9	4	A	Newborn_Only	D	V3101	Twin-mate lb-in hos w cs
31	9	4	A	Newborn_Only	D	V311	Twin, mate lb-before adm
31	9	4	A	Newborn_Only	D	V3200	Twin-mate sb-hosp w/o cs
31	9	4	A	Newborn_Only	D	V3201	Twin-mate sb-hosp w cs
31	9	4	A	Newborn_Only	D	V321	Twin, mate sb-before adm
31	9	4	A	Newborn_Only	D	V3300	Twin-NOS-in hosp w/o cs
31	9	4	A	Newborn_Only	D	V3301	Twin-NOS-in hosp w cs
31	9	4	A	Newborn_Only	D	V331	Twin NOS-before admissn
31	9	4	A	Newborn_Only	D	V3400	Oth mult lb-hosp w/o cs
31	9	4	A	Newborn_Only	D	V3401	Oth mult lb-in hosp w cs
31	9	4	A	Newborn_Only	D	V341	Oth mult nb-before adm
31	9	4	A	Newborn_Only	D	V3500	Oth mult sb-hosp w/o cs
31	9	4	A	Newborn_Only	D	V3501	Oth mult sb-in hosp w cs
31	9	4	A	Newborn_Only	D	V351	Oth mult sb-before adm
31	9	4	A	Newborn_Only	D	V3600	Mult lb/sb-in hos w/o cs
31	9	4	A	Newborn_Only	D	V3601	Mult lb/sb-in hosp w cs
31	9	4	A	Newborn_Only	D	V361	Mult nb/sb-before adm
31	9	4	A	Newborn_Only	D	V3700	Mult brth NOS-hos w/o cs
31	9	4	A	Newborn_Only	D	V3701	Mult birth NOS-hosp w cs
31	9	4	A	Newborn_Only	D	V371	Mult brth NOS-before adm
31	9	4	A	Newborn_Only	D	V3900	Liveborn NOS-hosp w/o cs
31	9	4	A	Newborn_Only	D	V3901	Liveborn NOS-hosp w cs
31	9	4	A	Newborn_Only	D	V391	Liveborn NOS-before adm
31	9	4	B	Pediatric_Only	D	04041	Infant botulism
31	9	4	B	Pediatric_Only	D	05810	Roseola infantum NOS
31	9	4	B	Pediatric_Only	D	05811	Roseola infant d/t HHV-6
31	9	4	B	Pediatric_Only	D	05812	Roseola infant d/t HHV-7
31	9	4	B	Pediatric_Only	D	2591	Sexual precocity NEC
31	9	4	B	Pediatric_Only	D	31389	Emotional dis child NEC
31	9	4	B	Pediatric_Only	D	3139	Emotional dis child NOS
31	9	4	B	Pediatric_Only	D	33181	Reye's syndrome
31	9	4	B	Pediatric_Only	D	69011	Seborrhea capitis
31	9	4	B	Pediatric_Only	D	69012	Sbrheic infantl drmtitis
31	9	4	B	Pediatric_Only	D	78091	Fussy infant/baby
31	9	4	B	Pediatric_Only	D	78341	Failure to thrive-child
31	9	4	B	Pediatric_Only	D	78342	Delayed milestones
31	9	4	B	Pediatric_Only	D	78631	Ac idio pul hemrg infant
31	9	4	B	Pediatric_Only	D	7897	Colic
31	9	4	B	Pediatric_Only	D	7980	Sudden infant death synd
31	9	4	B	Pediatric_Only	D	79982	Appar life threat-infant
31	9	4	B	Pediatric_Only	D	99550	Child abuse NOS
31	9	4	B	Pediatric_Only	D	99551	Child emotnl/psych abuse
31	9	4	B	Pediatric_Only	D	99552	Child neglect-nutrition
31	9	4	B	Pediatric_Only	D	99553	Child sexual abuse
31	9	4	B	Pediatric_Only	D	99554	Child physical abuse
31	9	4	B	Pediatric_Only	D	99555	Shaken infant syndrome
31	9	4	B	Pediatric_Only	D	99559	Child abuse/neglect NEC
31	9	4	B	Pediatric_Only	D	V200	Foundling health care
31	9	4	B	Pediatric_Only	D	V201	Care of healthy chld NEC
31	9	4	B	Pediatric_Only	D	V202	Routin child health exam
31	9	4	B	Pediatric_Only	D	V695	Behav insomnia-childhood
31	9	4	B	Pediatric_Only	D	V8551	BMI,pediatric <5% 
31	9	4	B	Pediatric_Only	D	V8552	BMI,pediatric 5% - <85% 
31	9	4	B	Pediatric_Only	D	V8553	BMI,pediatric 85% - <95% 
31	9	4	B	Pediatric_Only	D	V8554	BMI,pediatric >= 95% 
31	9	4	C	Maternity_Only	D	630	Hydatidiform mole
31	9	4	C	Maternity_Only	D	6310	Inapp chg hCG early preg
31	9	4	C	Maternity_Only	D	6318	Oth abn prod conception
31	9	4	C	Maternity_Only	D	632	Missed abortion
31	9	4	C	Maternity_Only	D	63300	Abd preg w/o intrau preg
31	9	4	C	Maternity_Only	D	63301	Abd preg w intraut preg
31	9	4	C	Maternity_Only	D	63310	Tubal preg w/o intra prg
31	9	4	C	Maternity_Only	D	63311	Tubal preg w intra preg
31	9	4	C	Maternity_Only	D	63320	Ovarn preg w/o intra prg
31	9	4	C	Maternity_Only	D	63321	Ovarian preg w intra prg
31	9	4	C	Maternity_Only	D	63380	Ect preg NEC w/o int prg
31	9	4	C	Maternity_Only	D	63381	Ectpc prg NEC w int preg
31	9	4	C	Maternity_Only	D	63390	Ect preg NOS w/o int prg
31	9	4	C	Maternity_Only	D	63391	Ectp preg NOS w int preg
31	9	4	C	Maternity_Only	D	63400	Spon abor w pel inf-unsp
31	9	4	C	Maternity_Only	D	63401	Spon abor w pelv inf-inc
31	9	4	C	Maternity_Only	D	63402	Spon abor w pel inf-comp
31	9	4	C	Maternity_Only	D	63410	Spon abort w hemorr-unsp
31	9	4	C	Maternity_Only	D	63411	Spon abort w hemorr-inc
31	9	4	C	Maternity_Only	D	63412	Spon abort w hemorr-comp
31	9	4	C	Maternity_Only	D	63420	Spon ab w pel damag-unsp
31	9	4	C	Maternity_Only	D	63421	Spon ab w pelv damag-inc
31	9	4	C	Maternity_Only	D	63422	Spon ab w pel damag-comp
31	9	4	C	Maternity_Only	D	63430	Spon ab w ren fail-unsp
31	9	4	C	Maternity_Only	D	63431	Spon ab w ren fail-inc
31	9	4	C	Maternity_Only	D	63432	Spon ab w ren fail-comp
31	9	4	C	Maternity_Only	D	63440	Spon ab w metab dis-unsp
31	9	4	C	Maternity_Only	D	63441	Spon ab w metab dis-inc
31	9	4	C	Maternity_Only	D	63442	Spon ab w metab dis-comp
31	9	4	C	Maternity_Only	D	63450	Spon abort w shock-unsp
31	9	4	C	Maternity_Only	D	63451	Spon abort w shock-inc
31	9	4	C	Maternity_Only	D	63452	Spon abort w shock-comp
31	9	4	C	Maternity_Only	D	63460	Spon abort w embol-unsp
31	9	4	C	Maternity_Only	D	63461	Spon abort w embol-inc
31	9	4	C	Maternity_Only	D	63462	Spon abort w embol-comp
31	9	4	C	Maternity_Only	D	63470	Spon ab w compl NEC-unsp
31	9	4	C	Maternity_Only	D	63471	Spon ab w compl NEC-inc
31	9	4	C	Maternity_Only	D	63472	Spon ab w compl NEC-comp
31	9	4	C	Maternity_Only	D	63480	Spon ab w compl NOS-unsp
31	9	4	C	Maternity_Only	D	63481	Spon ab w compl NOS-inc
31	9	4	C	Maternity_Only	D	63482	Spon ab w compl NOS-comp
31	9	4	C	Maternity_Only	D	63490	Spon abort uncompl-unsp
31	9	4	C	Maternity_Only	D	63491	Spon abort uncompl-inc
31	9	4	C	Maternity_Only	D	63492	Spon abort uncompl-comp
31	9	4	C	Maternity_Only	D	63500	Leg abor w pelv inf-unsp
31	9	4	C	Maternity_Only	D	63501	Leg abor w pelv inf-inc
31	9	4	C	Maternity_Only	D	63502	Leg abor w pelv inf-comp
31	9	4	C	Maternity_Only	D	63510	Legal abor w hemorr-unsp
31	9	4	C	Maternity_Only	D	63511	Legal abort w hemorr-inc
31	9	4	C	Maternity_Only	D	63512	Legal abor w hemorr-comp
31	9	4	C	Maternity_Only	D	63520	Leg ab w pelv damag-unsp
31	9	4	C	Maternity_Only	D	63521	Leg ab w pelv damag-inc
31	9	4	C	Maternity_Only	D	63522	Leg ab w pelv damag-comp
31	9	4	C	Maternity_Only	D	63530	Leg abor w ren fail-unsp
31	9	4	C	Maternity_Only	D	63531	Leg abor w ren fail-inc
31	9	4	C	Maternity_Only	D	63532	Leg abor w ren fail-comp
31	9	4	C	Maternity_Only	D	63540	Leg ab w metab dis-unsp
31	9	4	C	Maternity_Only	D	63541	Leg ab w metab dis-inc
31	9	4	C	Maternity_Only	D	63542	Leg ab w metab dis-comp
31	9	4	C	Maternity_Only	D	63550	Legal abort w shock-unsp
31	9	4	C	Maternity_Only	D	63551	Legal abort w shock-inc
31	9	4	C	Maternity_Only	D	63552	Legal abort w shock-comp
31	9	4	C	Maternity_Only	D	63560	Legal abort w embol-unsp
31	9	4	C	Maternity_Only	D	63561	Legal abort w embol-inc
31	9	4	C	Maternity_Only	D	63562	Legal abort w embol-comp
31	9	4	C	Maternity_Only	D	63570	Leg ab w compl NEC-unsp
31	9	4	C	Maternity_Only	D	63571	Leg ab w compl NEC-inc
31	9	4	C	Maternity_Only	D	63572	Leg ab w compl NEC-comp
31	9	4	C	Maternity_Only	D	63580	Leg ab w compl NOS-unsp
31	9	4	C	Maternity_Only	D	63581	Leg ab w compl NOS-inc
31	9	4	C	Maternity_Only	D	63582	Leg ab w compl NOS-comp
31	9	4	C	Maternity_Only	D	63590	Legal abort uncompl-unsp
31	9	4	C	Maternity_Only	D	63591	Legal abort uncompl-inc
31	9	4	C	Maternity_Only	D	63592	Legal abort uncompl-comp
31	9	4	C	Maternity_Only	D	63600	Illeg ab w pelv inf-unsp
31	9	4	C	Maternity_Only	D	63601	Illeg ab w pelv inf-inc
31	9	4	C	Maternity_Only	D	63602	Illeg ab w pelv inf-comp
31	9	4	C	Maternity_Only	D	63610	Illeg ab w hemorr-unspec
31	9	4	C	Maternity_Only	D	63611	Illeg ab w hemorr-inc
31	9	4	C	Maternity_Only	D	63612	Illeg ab w hemorr-comp
31	9	4	C	Maternity_Only	D	63620	Illeg ab w pel damg-unsp
31	9	4	C	Maternity_Only	D	63621	Illeg ab w pel damag-inc
31	9	4	C	Maternity_Only	D	63622	Illeg ab w pel damg-comp
31	9	4	C	Maternity_Only	D	63630	Illeg ab w ren fail-unsp
31	9	4	C	Maternity_Only	D	63631	Illeg ab w ren fail-inc
